cust_id,name,tier,email,phone,card_last4,ssn_hash,location,household_id,tenure_months,annual_spend_usd,preferred_channel,digital_affinity,support_dependence,patience,spend_propensity,travel_intensity,n_journeys,n_events,churned_30d,churn_probability,risk_segment
CUST_PREMIUM_001867,Victoria Jones,Gold,victoria.jones@northstar.org,+1 (206) 808-8854,2196,ed9d4abbdb,"Seattle, WA",HH_SINGLE_000866,138,24403.78,call_center,0.3821,0.7213,0.0658,0.2327,0.1787,7,13,False,0.37,medium
CUST_PREMIUM_001868,Andre Chen,Platinum,andre.chen@summitmail.net,+1 (206) 845-6773,3518,9117700b2a,"Seattle, WA",HH_SINGLE_000867,116,60253.61,web,0.7411,0.374,0.471,0.6091,0.5379,14,29,False,0.639,high
CUST_PREMIUM_001869,Sora Patel,Gold,sora.patel92@harbor.example,+1 (312) 838-4692,9972,d80d3d1cd0,"Chicago, IL",HH_SINGLE_000868,20,26849.47,in_person,0.1963,0.7038,0.4553,0.5339,0.4594,1,3,False,0.1184,low
CUST_PREMIUM_001870,Maya Jackson,Gold,maya.jackson93@northstar.org,+1 (310) 864-2611,0121,9eb7963b61,"Los Angeles, CA",HH_SINGLE_000869,55,10891.32,app,0.848,0.5094,0.7142,0.8304,0.8295,9,14,False,0.0978,low
CUST_PREMIUM_001871,Harper Lopez,Platinum,harper.lopez@capital-demo.org,+1 (212) 890-0530,4237,102ca95f7d,"New York, NY",HH_SINGLE_000870,31,26991.56,web,0.6376,0.0872,0.7023,0.0653,0.2971,6,14,False,0.2676,medium
CUST_PREMIUM_001872,Eleanor Martin,Gold,eleanor.martin95@northstar.org,+1 (646) 337-8449,2853,c25515cea5,"London, UK",HH_SINGLE_000871,44,8392.41,web,0.4576,0.5219,0.3224,0.6287,0.8542,3,8,True,0.1737,low
CUST_PREMIUM_001873,Leo Rossi,Gold,leorossi@summitmail.net,+1 (202) 363-6368,8467,500d598995,"Washington, DC",HH_SINGLE_000872,47,11295.48,app,0.6986,0.5707,0.4789,0.2639,0.2494,7,9,False,0.0783,low
CUST_PREMIUM_001874,Emma Smith,Gold,emma.smith0@atlasmail.net,+1 (469) 466-4287,5317,63326c7652,"Tokyo, Japan",HH_SINGLE_000873,46,26301.84,app,0.4449,0.3034,0.7911,0.4974,0.5696,1,2,False,0.0192,low
CUST_PREMIUM_001875,Jasmine Smith,Gold,jasmine.smith@example.com,+1 (212) 338-2206,7964,707733d607,"New York, NY",HH_SINGLE_000874,101,23224.18,app,0.9469,0.1267,0.9306,0.9165,0.7471,1,1,False,0.0127,low
CUST_PREMIUM_001876,Akira Brown,Gold,brown.akira@orchardmail.com,+1 (404) 463-0125,6922,c383a5b8ca,"Atlanta, GA",HH_SINGLE_000875,47,88963.95,app,0.2026,0.6337,0.6183,0.4024,0.5701,1,2,False,0.0339,low
CUST_PREMIUM_001877,Akira Gupta,Gold,a.gupta@vectorlabs.co,+1 (917) 555-8044,4656,239cc330da,"Mumbai, India",HH_00292,202,10636.41,in_person,0.3437,0.8467,0.6841,0.7515,0.7038,1,1,False,0.0269,low
CUST_PREMIUM_001878,Ibrahim Turner,Platinum,i.turner@summitmail.net,+1 (214) 493-5963,2422,85e055c6e1,"Dallas, TX",HH_SINGLE_000877,134,19188.27,call_center,0.1605,0.8245,0.4112,0.6016,0.4604,3,6,False,0.1721,low
CUST_PREMIUM_001879,Nathan Khan,Green,khan.nathan@orchardmail.com,+1 (415) 519-3882,8958,c9a836c492,"San Francisco, CA",HH_SINGLE_000878,40,3734.58,call_center,0.5045,0.4786,0.668,0.7701,0.3555,10,16,False,0.1476,low
CUST_PREMIUM_001880,Isabella Shah,Gold,isabella.shah@summitmail.net,+1 (214) 567-1801,2447,31e513c580,"Dallas, TX",HH_SINGLE_000879,47,23330.77,in_person,0.7118,0.1247,0.9643,0.0797,0.4464,1,1,False,0.0146,low
CUST_PREMIUM_001881,Ethan Garcia,Platinum,garcia.ethan@orchardmail.com,+1 (310) 571-9720,6849,1cc58ba06c,"Los Angeles, CA",HH_00293,90,39936.94,app,0.7679,0.472,0.5842,0.5014,0.3606,2,3,True,0.0497,low
CUST_PREMIUM_001882,Vivian Young,Gold,v.young@vectorlabs.co,+1 (617) 674-7639,6467,2413b800bc,"Boston, MA",HH_SINGLE_000881,43,17871.5,call_center,0.4881,0.5844,0.2451,0.212,0.6699,7,11,False,0.2003,medium
CUST_PREMIUM_001883,Theo Hernandez,Platinum,hernandez.theo@harbor.example,+1 (415) 667-5558,7465,639ef3ac86,"San Francisco, CA",HH_SINGLE_000882,39,47824.5,web,0.3915,0.5847,0.8331,0.5765,0.4934,2,2,False,0.0115,low
CUST_PREMIUM_001884,Ananya Kumar,Platinum,ananya.kumar10@harbor.example,+1 (212) 671-3477,9026,a84b4be225,"New York, NY",HH_00294,72,58225.51,call_center,0.6525,0.7376,0.2022,0.2107,0.5539,4,7,True,0.0955,low
CUST_PREMIUM_001885,Priya Evans,Green,priyaevans@example.com,+1 (917) 851-1396,2639,c2b2bcb710,"Mumbai, India",HH_SINGLE_000884,23,25034.44,call_center,0.512,0.9623,0.2828,0.2959,0.0822,14,24,True,0.7613,high
CUST_PREMIUM_001886,Amara Murphy,Green,murphy.amara@capital-demo.org,+1 (310) 756-9315,1899,516e1d7b74,"Los Angeles, CA",HH_SINGLE_000885,80,11546.46,in_person,0.1436,0.6416,0.5336,0.3649,0.4223,8,17,False,0.6407,high
CUST_PREMIUM_001887,Amara Wilson,Platinum,amara.wilson@vectorlabs.co,+1 (310) 793-7234,4814,ee3b65780f,"Los Angeles, CA",HH_SINGLE_000886,40,24138.26,in_person,0.7476,0.0623,0.8683,0.62,0.8777,8,11,False,0.0467,low
CUST_PREMIUM_001888,Kabir Bennett,Green,k.bennett@northstar.org,+1 (202) 218-5153,6873,1647b1645f,"Washington, DC",HH_SINGLE_000887,67,7413.21,web,0.7607,0.5557,0.0499,0.2525,0.2414,3,4,True,0.1042,low
CUST_PREMIUM_001889,Elias Adams,Green,e.adams@atlasmail.net,+1 (650) 288-3072,8659,e2fd4c42d5,Singapore,HH_SINGLE_000888,57,7270.03,app,0.0736,0.9267,0.1085,0.136,0.5043,1,1,False,0.1884,low
CUST_PREMIUM_001890,Aisha Davis,Gold,davis.aisha@summitmail.net,+1 (310) 204-0991,0023,729e610559,"Los Angeles, CA",HH_SINGLE_000889,46,10665.9,call_center,0.5721,0.3895,0.6696,0.6808,0.4526,6,8,False,0.0535,low
CUST_PREMIUM_001891,Aditi Bennett,Gold,a.bennett@summitmail.net,+1 (305) 285-8910,8773,6d0f5f46cd,"Miami, FL",HH_00296,98,72525.9,in_person,0.3463,0.3854,0.4371,0.329,0.2738,2,5,False,0.0719,low
CUST_PREMIUM_001892,Meera Campbell,Green,meeracampbell@atlasmail.net,+1 (212) 267-6829,7265,febcca9e5d,"New York, NY",HH_00297,50,6366.48,web,0.8101,0.2721,0.3054,0.7519,0.3576,7,10,False,0.1286,low
CUST_PREMIUM_001893,Samuel Perez,Gold,samuel.perez@orchardmail.com,+1 (212) 304-4748,3624,c379cacf2a,"New York, NY",HH_SINGLE_000892,15,11507.91,app,0.4968,0.7568,0.1439,0.4954,0.5259,1,1,False,0.1703,low
CUST_PREMIUM_001894,Eleanor Cooper,Gold,eleanorcooper@example.com,+1 (212) 341-2667,5122,30ecdaa75b,"New York, NY",HH_SINGLE_000893,100,41728.04,web,0.3028,0.3282,0.3683,0.7604,0.705,1,2,False,0.0542,low
CUST_PREMIUM_001895,Akira Sato,Green,akira.sato@orchardmail.com,+1 (646) 488-0586,3841,5660a2e307,"London, UK",HH_SINGLE_000894,37,7334.43,app,0.1376,0.2901,0.4447,0.2127,0.2385,4,5,False,0.052,low
CUST_PREMIUM_001896,Camila Martinez,Green,c.martinez@capital-demo.org,+1 (617) 492-8505,0589,b245071ab7,"Boston, MA",HH_SINGLE_000895,124,13412.24,web,0.5247,0.2284,0.7655,0.5712,0.4523,3,6,False,0.1631,low
CUST_PREMIUM_001897,Victoria Banerjee,Green,victoriabanerjee@summitmail.net,+1 (917) 595-6424,5996,a9d7d079d0,"Mumbai, India",HH_SINGLE_000896,127,13265.29,app,0.8347,0.2488,0.2947,0.4965,0.2755,13,20,False,0.369,medium
CUST_PREMIUM_001898,Zoe Bennett,Gold,zoe.bennett24@harbor.example,+1 (214) 533-4343,7515,89d42bdd1f,"Dallas, TX",HH_SINGLE_000897,51,16680.43,call_center,0.9617,0.0617,0.8516,0.668,0.7752,2,4,False,0.0908,low
CUST_PREMIUM_001899,Sara Ito,Platinum,sara.ito25@summitmail.net,+1 (646) 636-2262,1736,94b9b86933,"London, UK",HH_SINGLE_000898,96,8581.72,app,0.2876,0.6232,0.2522,0.3397,0.5239,9,16,True,0.2666,medium
CUST_PREMIUM_001900,Hiro Vance,Green,hirovance@example.com,+1 (212) 563-0181,2815,de726b27b8,"New York, NY",HH_SINGLE_000899,127,40866.15,app,0.7682,0.0994,0.9779,0.321,0.0631,8,12,False,0.071,low
CUST_PREMIUM_001901,Aarav Kapoor,Centurion Black,a.kapoor@harbor.example,+1 (415) 633-8100,8883,3ff36aac8b,"San Francisco, CA",HH_00300,66,55038.42,call_center,0.5965,0.7099,0.3444,0.6874,0.5455,5,9,False,0.1313,low
CUST_PREMIUM_001902,Nathan Wilson,Gold,n.wilson@summitmail.net,+1 (312) 659-6019,9860,9a3e55eab0,"Chicago, IL",HH_00300,50,19195.48,app,0.7768,0.2748,0.6453,0.4792,0.543,6,9,False,0.0797,low
CUST_PREMIUM_001903,Ananya Clark,Green,a.clark@orchardmail.com,+1 (650) 806-3938,8074,768e10ef0c,Singapore,HH_SINGLE_000902,42,13063.86,app,0.1558,0.4621,0.4083,0.5663,0.2773,2,3,False,0.0702,low
CUST_PREMIUM_001904,Kabir Rivera,Green,k.rivera@orchardmail.com,+1 (312) 733-1857,2917,db6a5b115f,"Chicago, IL",HH_00301,93,7092.59,in_person,0.3861,0.5519,0.4874,0.2602,0.5806,8,15,False,0.2848,medium
CUST_PREMIUM_001905,Sora Robinson,Green,s.robinson@bluepeak.co,+1 (310) 759-9776,1050,61b72f6700,"Los Angeles, CA",HH_SINGLE_000904,50,27647.23,app,0.3871,0.7636,0.0452,0.6405,0.8742,12,16,False,0.2903,medium
CUST_PREMIUM_001906,Samuel Moore,Platinum,samuel.moore32@harbor.example,+1 (646) 895-7695,9842,3bc3a75e46,"London, UK",HH_SINGLE_000905,100,48085.68,web,0.4731,0.6674,0.4141,0.705,0.7253,1,6,False,0.2088,medium
CUST_PREMIUM_001907,Jack Wang,Green,jack.wang33@atlasmail.net,+1 (212) 822-5614,0124,55d87a102e,"New York, NY",HH_SINGLE_000906,138,10155.1,app,0.375,0.5245,0.5106,0.3881,0.3697,2,2,False,0.027,low
CUST_PREMIUM_001908,Alejandro Wilson,Gold,wilson.alejandro@orchardmail.com,+1 (212) 859-3533,7653,21f02fb96f,"New York, NY",HH_SINGLE_000907,41,14130.55,in_person,0.3384,0.4928,0.0897,0.6288,0.732,2,2,False,0.0355,low
CUST_PREMIUM_001909,James Sterling,Green,james.sterling35@orchardmail.com,+1 (305) 251-1452,3330,ccf903f954,"Miami, FL",HH_SINGLE_000908,69,8671.33,call_center,0.1895,0.4006,0.8884,0.2789,0.0747,2,4,False,0.0655,low
CUST_PREMIUM_001910,Layla Carter,Platinum,laylacarter@atlasmail.net,+1 (305) 288-9371,7876,bed79498df,"Miami, FL",HH_SINGLE_000909,33,139355.47,app,0.4739,0.6764,0.3993,0.3863,0.8562,8,19,True,0.6384,high
CUST_PREMIUM_001911,Nora Rossi,Green,nora.rossi@bluepeak.co,+1 (310) 281-7290,3620,a54c773cae,"Los Angeles, CA",HH_SINGLE_000910,23,4679.44,call_center,0.6664,0.8454,0.8527,0.1356,0.8719,5,10,False,0.1062,low
CUST_PREMIUM_001912,Naomi Fernandez,Platinum,fernandez.naomi@northstar.org,+1 (212) 307-5209,4105,2ec85b0333,"New York, NY",HH_SINGLE_000911,144,60170.42,in_person,0.3881,0.3988,0.656,0.2162,0.5336,7,8,False,0.0292,low
CUST_PREMIUM_001913,Jonah Rivera,Platinum,jonah.rivera@summitmail.net,+1 (310) 355-3128,6779,37a5c70548,"Los Angeles, CA",HH_SINGLE_000912,32,28475.91,app,0.6486,0.5775,0.5352,0.6353,0.6742,3,6,False,0.0867,low
CUST_PREMIUM_001914,Aarav Banerjee,Gold,a.banerjee@vectorlabs.co,+1 (312) 403-1047,8834,68af84e04a,"Chicago, IL",HH_SINGLE_000913,72,29829.4,app,0.0586,0.619,0.7099,0.8284,0.293,3,5,False,0.084,low
CUST_PREMIUM_001915,Amelia Morgan,Green,ameliamorgan@vectorlabs.co,+1 (312) 440-8966,2059,88f4c5a9de,"Chicago, IL",HH_SINGLE_000914,50,24954.0,call_center,0.4895,0.5343,0.5886,0.508,0.6539,6,9,True,0.1066,low
CUST_PREMIUM_001916,Ethan Lee,Platinum,e.lee@bluepeak.co,+1 (416) 576-6885,4207,e69d5d85c7,"Toronto, Canada",HH_SINGLE_000915,66,32294.67,app,0.3537,0.6567,0.7452,0.4526,0.8942,9,15,False,0.1924,low
CUST_PREMIUM_001917,Alejandro Morgan,Green,alejandro.morgan43@vectorlabs.co,+1 (202) 591-4804,5010,ec95b467d2,"Washington, DC",HH_SINGLE_000916,33,13466.71,app,0.3569,0.3408,0.312,0.5457,0.1723,1,1,False,0.0245,low
CUST_PREMIUM_001918,Aisha Sato,Green,sato.aisha@harbor.example,+1 (718) 683-2723,7480,5808290057,"Delhi, India",HH_SINGLE_000917,77,8603.13,app,0.4746,0.6213,0.3574,0.3518,0.469,14,27,False,0.5999,high
CUST_PREMIUM_001919,Daniel Shah,Gold,shah.daniel@summitmail.net,+1 (617) 643-0642,6403,79fa32483a,"Boston, MA",HH_SINGLE_000918,38,5823.55,call_center,0.4081,0.5815,0.6492,0.473,0.309,6,7,False,0.0695,low
CUST_PREMIUM_001920,Vivian Harris,Platinum,vivian.harris@example.com,+1 (212) 603-8561,9295,a79815458d,"New York, NY",HH_00306,43,55846.17,call_center,0.1675,0.6877,0.212,0.8397,0.5374,11,20,False,0.4202,medium
CUST_PREMIUM_001921,Arjun Davis,Platinum,arjundavis@summitmail.net,+1 (312) 662-6480,6863,1b301d47d3,"Chicago, IL",HH_SINGLE_000920,20,35597.31,web,0.2365,0.8832,0.4465,0.6363,0.8627,3,9,False,0.1829,low
CUST_PREMIUM_001922,Sophia Patel,Platinum,patel.sophia@capital-demo.org,+1 (305) 732-4399,9835,c24eb87db5,"Miami, FL",HH_SINGLE_000921,98,19252.89,in_person,0.3374,0.531,0.7495,0.1927,0.5129,10,14,False,0.0964,low
CUST_PREMIUM_001923,Harper Garcia,Gold,harpergarcia@bluepeak.co,+1 (312) 736-2318,7190,853df5776e,"Chicago, IL",HH_00307,133,5675.38,app,0.0945,0.229,0.482,0.2816,0.2119,5,10,False,0.1358,low
CUST_PREMIUM_001924,Meera Bennett,Green,meerabennett@summitmail.net,+1 (305) 806-0237,9257,49fcb59bf2,"Miami, FL",HH_SINGLE_000923,75,4517.89,web,0.6418,0.2861,0.6913,0.5199,0.6283,7,14,False,0.1276,low
CUST_PREMIUM_001925,Lucas Khan,Green,lucas.khan51@capital-demo.org,+1 (718) 242-8156,0766,393f27e46e,"Delhi, India",HH_00308,36,11302.68,app,0.4942,0.3128,0.5226,0.4149,0.3682,3,6,False,0.0871,low
CUST_PREMIUM_001926,Fatima Hall,Platinum,fatima.hall@summitmail.net,+1 (617) 202-6075,8399,431875ebc7,"Boston, MA",HH_SINGLE_000925,51,51403.31,in_person,0.6212,0.7271,0.5159,0.7552,0.5271,7,10,False,0.1426,low
CUST_PREMIUM_001927,Isla Robinson,Green,i.robinson@harbor.example,+1 (214) 206-3994,8410,31bf5b6215,"Dallas, TX",HH_SINGLE_000926,41,5804.82,call_center,0.8734,0.2112,0.6237,0.4014,0.4908,11,17,False,0.1819,low
CUST_PREMIUM_001928,Riya Garcia,Green,riyagarcia@capital-demo.org,+1 (206) 265-1913,8270,bdc9ba7572,"Seattle, WA",HH_SINGLE_000927,9,2397.06,web,0.2998,0.4664,0.6628,0.0889,0.145,14,22,False,0.388,medium
CUST_PREMIUM_001929,Grace Roy,Gold,roy.grace@vectorlabs.co,+1 (312) 258-9832,1752,80b3c3f8cc,"Chicago, IL",HH_SINGLE_000928,24,11421.21,app,0.2619,0.5097,0.4889,0.5776,0.5669,2,3,False,0.0641,low
CUST_PREMIUM_001930,Rei Rossi,Gold,reirossi@northstar.org,+1 (206) 339-7751,4908,e0618e0308,"Seattle, WA",HH_00309,49,14663.68,app,0.4774,0.4356,0.4471,0.095,0.0923,1,1,False,0.0339,low
CUST_PREMIUM_001931,Nikhil Smith,Green,nikhil.smith@northstar.org,+1 (404) 398-5670,9126,7cba146db1,"Atlanta, GA",HH_SINGLE_000930,30,6527.88,web,0.0005,0.4052,0.5355,0.939,0.1637,3,3,False,0.056,low
CUST_PREMIUM_001932,Yuki Turner,Gold,yukiturner@atlasmail.net,+1 (415) 380-3589,9088,bdb2a48ce4,"San Francisco, CA",HH_SINGLE_000931,44,9309.66,web,0.7066,0.7553,0.2592,0.2581,0.5409,8,16,False,0.4009,medium
CUST_PREMIUM_001933,Nathan Wang,Green,nathanwang@vectorlabs.co,+1 (212) 384-1508,3353,73ad3fe827,"New York, NY",HH_00310,105,3827.79,app,0.608,0.5125,0.1689,0.3667,0.2698,11,20,False,0.453,high
CUST_PREMIUM_001934,Sora Smith,Green,sora.smith@northstar.org,+1 (202) 520-9427,3004,1413e65beb,"Washington, DC",HH_SINGLE_000933,76,5898.23,app,0.2531,0.369,0.8385,0.5486,0.7966,8,14,False,0.1072,low
CUST_PREMIUM_001935,Emma Young,Gold,young.emma@example.com,+1 (404) 546-7346,6837,987dfb4949,"Atlanta, GA",HH_00311,108,21201.42,call_center,0.4902,0.4977,0.5851,0.3621,0.7324,5,6,False,0.0552,low
CUST_PREMIUM_001936,Elias Ahmed,Gold,ahmed.elias@atlasmail.net,+1 (212) 495-5265,6118,8bc97eedd0,"New York, NY",HH_00311,23,26866.18,app,0.615,0.5991,0.6907,0.6988,0.5474,3,4,False,0.0681,low
CUST_PREMIUM_001937,Priya Carter,Gold,priya.carter@example.com,+1 (917) 675-3184,1267,8a308a870f,"Mumbai, India",HH_SINGLE_000936,71,14696.99,in_person,0.1079,0.2355,0.5381,0.2182,0.2104,13,22,False,0.2824,medium
CUST_PREMIUM_001938,Camila Campbell,Gold,camilacampbell@northstar.org,+1 (310) 580-1103,6116,c81cdfbfef,"Los Angeles, CA",HH_00312,48,61592.51,web,0.649,0.3409,0.4933,0.8948,0.821,14,25,True,0.4657,high
CUST_PREMIUM_001939,David Rivera,Green,d.rivera@vectorlabs.co,+1 (206) 672-9022,3304,4b04c25890,"Seattle, WA",HH_00312,81,10191.31,call_center,0.576,0.5907,0.5221,0.412,0.5579,7,8,False,0.0659,low
CUST_PREMIUM_001940,Diego Hall,Green,diegohall@harbor.example,+1 (310) 654-6941,1267,b613258f4f,"Los Angeles, CA",HH_SINGLE_000939,173,1758.28,in_person,0.2266,0.2218,0.1719,0.221,0.3252,3,4,True,0.1318,low
CUST_PREMIUM_001941,Maya Lewis,Green,maya.lewis@bluepeak.co,+1 (310) 691-4860,2124,14f1ebd69e,"Los Angeles, CA",HH_00313,82,13288.92,app,0.5471,0.5182,0.424,0.8137,0.5649,1,1,False,0.0633,low
CUST_PREMIUM_001942,Diego White,Green,white.diego@summitmail.net,+1 (214) 761-2779,2610,9126327d12,"Dallas, TX",HH_SINGLE_000941,88,7839.34,app,0.29,0.3563,0.4781,0.1207,0.1981,1,3,False,0.1842,low
CUST_PREMIUM_001943,Gabriel Hernandez,Gold,gabrielhernandez@harbor.example,+1 (310) 765-0698,9273,d8bddcfe7d,"Los Angeles, CA",HH_SINGLE_000942,27,30538.48,app,0.5074,0.1888,0.5082,0.6257,0.3855,11,20,False,0.1634,low
CUST_PREMIUM_001944,Sora Perez,Gold,perez.sora@summitmail.net,+1 (214) 835-8617,7385,6a9cd41f48,"Dallas, TX",HH_SINGLE_000943,106,8872.31,app,0.1843,0.8915,0.9904,0.9206,0.8256,9,12,False,0.0993,low
CUST_PREMIUM_001945,Akira Kumar,Platinum,akira.kumar71@harbor.example,+1 (310) 839-6536,5370,e80a0ac3af,"Los Angeles, CA",HH_SINGLE_000944,22,49405.31,app,0.4701,0.4189,0.5974,0.3633,0.5613,2,2,False,0.0211,low
CUST_PREMIUM_001946,Leo Lewis,Gold,leolewis@atlasmail.net,+1 (650) 297-4455,0994,9785977331,Singapore,HH_00315,28,5675.33,web,0.2061,0.1788,0.1165,0.0981,0.6642,3,4,False,0.1205,low
CUST_PREMIUM_001947,Sophia Wright,Gold,s.wright@orchardmail.com,+1 (212) 202-2374,5493,fc038a43b8,"New York, NY",HH_SINGLE_000946,23,21592.07,app,0.4693,0.6017,0.8544,0.4052,0.5627,5,7,False,0.0376,low
CUST_PREMIUM_001948,Sophia Taylor,Green,sophia.taylor74@northstar.org,+1 (212) 239-0293,4769,444ad4b3fc,"New York, NY",HH_00315,118,4508.13,call_center,0.5176,0.5953,0.4707,0.2792,0.5066,11,23,False,0.661,high
CUST_PREMIUM_001949,Sophia Anderson,Platinum,sophiaanderson@harbor.example,+1 (312) 298-8212,8095,a19218f8d6,"Chicago, IL",HH_SINGLE_000948,106,28797.86,call_center,0.6574,0.6788,0.9409,0.324,0.3795,14,22,False,0.2449,medium
CUST_PREMIUM_001950,Grace Young,Platinum,grace.young@capital-demo.org,+1 (310) 324-6131,5945,d7b86499d0,"Los Angeles, CA",HH_SINGLE_000949,31,56865.74,app,0.7596,0.3738,0.0144,0.2905,0.4212,1,2,False,0.1568,low
CUST_PREMIUM_001951,Ananya Anderson,Platinum,anderson.ananya@atlasmail.net,+1 (416) 471-4050,0664,8fb24cd089,"Toronto, Canada",HH_SINGLE_000950,45,18559.68,app,0.3314,0.5166,0.178,0.706,0.6865,6,15,False,0.3508,medium
CUST_PREMIUM_001952,Jack Carter,Gold,j.carter@example.com,+1 (202) 486-1969,7008,b388ed0937,"Washington, DC",HH_00317,107,8743.56,app,0.3729,0.4289,0.7673,0.7149,0.38,8,12,False,0.0876,low
CUST_PREMIUM_001953,Aditi Turner,Green,adititurner@capital-demo.org,+1 (404) 512-9888,6752,23a6f10d37,"Atlanta, GA",HH_00317,78,5479.45,call_center,0.2299,0.0753,0.822,0.0622,0.0044,11,17,True,0.1824,low
CUST_PREMIUM_001954,Meera Singh,Gold,meera.singh80@capital-demo.org,+1 (212) 461-7807,0982,db147f72cf,"New York, NY",HH_SINGLE_000953,29,4163.26,app,0.6998,0.2936,0.6732,0.7274,0.3648,5,7,True,0.0805,low
CUST_PREMIUM_001955,Arjun Roy,Gold,a.roy@vectorlabs.co,+1 (312) 520-5726,4279,e1aa81f959,"Chicago, IL",HH_00318,52,16135.61,in_person,0.6332,0.4325,0.7555,0.4226,0.349,7,14,False,0.2373,medium
CUST_PREMIUM_001956,Zara Ito,Gold,zara.ito@capital-demo.org,+1 (917) 678-3645,6927,a07bcb00ca,"Mumbai, India",HH_SINGLE_000955,7,15609.11,app,0.2541,0.653,0.5689,0.361,0.2843,3,5,False,0.1153,low
CUST_PREMIUM_001957,Amelia White,Green,amelia.white83@example.com,+1 (305) 627-1564,6905,a626f8b838,"Miami, FL",HH_SINGLE_000956,81,7729.1,call_center,0.7154,0.0516,0.8271,0.0106,0.8344,3,4,False,0.0349,low
CUST_PREMIUM_001958,Nikhil Adams,Gold,adams.nikhil@bluepeak.co,+1 (206) 675-9483,8680,c566dbbb5e,"Seattle, WA",HH_00319,25,68601.62,web,0.6313,0.4966,0.4904,0.5347,0.264,14,22,False,0.1956,low
CUST_PREMIUM_001959,Eleanor Young,Green,eleanor.young85@atlasmail.net,+1 (415) 679-7402,6174,886a278603,"San Francisco, CA",HH_SINGLE_000958,47,4995.69,web,0.6527,0.5999,0.299,0.6476,0.8158,11,14,False,0.2101,medium
CUST_PREMIUM_001960,Noah Adams,Gold,adams.noah@harbor.example,+1 (212) 683-5321,4527,02d9864e69,"New York, NY",HH_00319,56,15345.68,web,0.3901,0.6018,0.5009,0.5921,0.4861,8,12,False,0.1335,low
CUST_PREMIUM_001961,Amara Johnson,Gold,johnson.amara@bluepeak.co,+1 (202) 819-3240,7919,d9c0add1f3,"Washington, DC",HH_SINGLE_000960,157,6565.41,app,0.4652,0.1546,0.3967,0.1971,0.1837,10,19,False,0.4364,medium
CUST_PREMIUM_001962,Liam Shah,Platinum,liam.shah88@bluepeak.co,+1 (415) 790-1159,5163,03e782b92b,"San Francisco, CA",HH_SINGLE_000961,48,19126.44,app,0.4844,0.4559,0.5555,0.4322,0.5075,2,3,False,0.0414,low
CUST_PREMIUM_001963,Harper Sterling,Platinum,h.sterling@vectorlabs.co,+1 (202) 893-9078,2649,6a94e0e636,"Washington, DC",HH_SINGLE_000962,58,6632.04,call_center,0.5668,0.442,0.3279,0.4564,0.6112,11,19,False,0.2973,medium
CUST_PREMIUM_001964,Vivian White,Green,white.vivian@northstar.org,+1 (305) 886-6997,0426,8d915ace2d,"Miami, FL",HH_SINGLE_000963,54,2042.9,app,0.9223,0.0536,0.7713,0.1868,0.0284,1,2,False,0.0183,low
CUST_PREMIUM_001965,Elias Smith,Platinum,eliassmith@summitmail.net,+1 (312) 890-4916,7862,551216d371,"Chicago, IL",HH_SINGLE_000964,23,4843.97,web,0.2996,0.1712,0.753,0.1519,0.2148,1,2,False,0.0201,low
CUST_PREMIUM_001966,Kabir Harris,Gold,kabirharris@harbor.example,+1 (212) 205-2835,1458,943cd97159,"New York, NY",HH_00321,82,40906.5,web,0.6351,0.5368,0.4157,0.5703,0.4943,1,1,False,0.02,low
CUST_PREMIUM_001967,Amelia Diaz,Gold,amelia.diaz@summitmail.net,+1 (312) 264-0754,5349,e607bd9f69,"Chicago, IL",HH_SINGLE_000966,17,24433.92,web,0.1677,0.1798,0.5088,0.1796,0.1105,5,6,False,0.0613,low
CUST_PREMIUM_001968,Akira Diaz,Green,akira.diaz@example.com,+1 (312) 301-8673,2366,1c8f53cae1,"Chicago, IL",HH_SINGLE_000967,77,9894.45,app,0.1553,0.2982,0.7885,0.1798,0.2419,2,2,False,0.0191,low
CUST_PREMIUM_001969,Jack Martin,Gold,jack.martin95@northstar.org,+1 (650) 448-6592,6739,da63edfba9,Singapore,HH_SINGLE_000968,74,17400.28,web,0.6799,0.1976,0.8624,0.6159,0.0883,5,7,False,0.0404,low
CUST_PREMIUM_001970,Akira Singh,Gold,akira.singh96@vectorlabs.co,+1 (617) 430-4511,3971,e585e2c77c,"Boston, MA",HH_SINGLE_000969,61,43800.18,app,0.063,0.7582,0.1277,0.557,0.644,5,10,False,0.3987,medium
CUST_PREMIUM_001971,Mia Young,Gold,mia.young@bluepeak.co,+1 (214) 434-2430,1554,f6afdecc44,"Dallas, TX",HH_00323,75,28522.99,web,0.6782,0.4405,0.3551,0.4944,0.2641,14,21,False,0.3734,medium
CUST_PREMIUM_001972,Eleanor Chen,Platinum,chen.eleanor@harbor.example,+1 (305) 482-0349,7312,8b7846c092,"Miami, FL",HH_SINGLE_000971,197,8871.08,web,0.4896,0.2689,0.5713,0.4399,0.6912,14,22,False,0.2277,medium
CUST_PREMIUM_001973,Aarav Morgan,Platinum,aarav.morgan2@vectorlabs.co,+1 (310) 475-8268,8056,b07d5318c5,"Los Angeles, CA",HH_00324,27,147330.88,app,0.41,0.2885,0.8472,0.6994,0.1385,2,2,False,0.0183,low
